Time UTC,"('Freq',)","('dFdt',)","('STAT',)","('I', 'IA:Ambridge Farm', 'Ang')","('I', 'IA:Ambridge Farm', 'Mag')","('I', 'IB:Ambridge Farm', 'Ang')","('I', 'IB:Ambridge Farm', 'Mag')","('I', 'IC:Ambridge Farm', 'Ang')","('I', 'IC:Ambridge Farm', 'Mag')","('I', 'IPPS:Ambridge Fa', 'Ang')","('I', 'IPPS:Ambridge Fa', 'Mag')","('V', 'VA:Ambridge Farm', 'Ang')","('V', 'VA:Ambridge Farm', 'Mag')","('V', 'VB:Ambridge Farm', 'Ang')","('V', 'VB:Ambridge Farm', 'Mag')","('V', 'VC:Ambridge Farm', 'Ang')","('V', 'VC:Ambridge Farm', 'Mag')","('V', 'VPPS:Ambridge Fa', 'Ang')","('V', 'VPPS:Ambridge Fa', 'Mag')"
1489082649.46,50.057,-0.01999,0.0,-1.57079,0.87524,-1.10714,0.489274,-1.89254,0.691938,-1.57079,0.43762,0.441454,125369.1,2.52625,125491.6,-1.67849,124739.1,1.087349,827.2475
1489082649.48,50.057,-0.01999,0.0,-1.10714,0.489274,-1.03037,1.275871,-1.57079,0.87524,0.0,0.0,0.448559,125373.0,2.533556,125491.5,-1.67108,124730.1,1.082154,819.1523
1489082649.5,50.058,0.0,0.0,-2.15879,0.788931,-1.32581,0.902177,-2.15879,0.788931,0.0,0.0,0.455823,125331.8,2.541043,125482.5,-1.66399,124690.3,1.069666,819.472
1489082649.52,50.057,0.0,0.0,-1.81576,0.902177,-1.32581,0.902177,-2.15879,0.788931,0.0,0.0,0.463207,125350.5,2.548612,125479.3,-1.65642,124711.4,1.074982,827.5134
1489082649.54,50.055,-0.01999,0.0,-2.35618,0.309444,-0.92729,1.09405,-1.81576,0.902177,0.0,0.0,0.470378,125316.5,2.555908,125456.5,-1.6493,124670.5,1.072337,823.4898
1489082649.56,50.056,-0.00999,0.0,-1.89254,0.691938,-1.57079,1.09405,-2.35618,0.309444,-0.78539,0.309444,0.477808,125346.7,2.56307,125489.7,-1.6424,124693.0,1.082763,839.6184
1489082649.58,50.056,-0.00999,0.0,-1.89254,0.691938,-1.19028,1.178328,-2.03443,0.978548,0.0,0.0,0.485017,125317.7,2.570718,125430.1,-1.63468,124687.3,1.090119,841.5381
1489082649.6,50.056,-0.01999,0.0,-1.57079,0.87524,-1.57079,0.65643,-2.03443,0.489274,-1.57079,0.43762,0.492833,125367.1,2.577788,125467.5,-1.62758,124684.3,1.107149,859.8412
1489082649.62,50.057,0.0,0.0,-2.15879,0.788931,-1.57079,0.87524,-2.03443,0.489274,-1.57079,0.21881,0.500434,125357.5,2.586987,125517.3,-1.61945,124695.0,1.044278,847.1843
1489082649.64,50.058,0.03,0.0,-2.15879,0.788931,-1.24904,1.383876,-2.15879,0.788931,0.0,0.0,0.507723,125359.7,2.594773,125481.3,-1.61129,124686.3,1.037952,829.0694
1489082649.66,50.058,0.02,0.0,-2.15879,0.788931,-1.40564,1.330969,-2.03443,0.489274,-1.57079,0.21881,0.515292,125362.1,2.601961,125487.4,-1.60422,124635.3,1.038796,839.2814
1489082649.68,50.059,0.03,0.0,-2.03443,0.489274,-1.37339,1.115716,-2.35618,0.309444,-1.57079,0.21881,0.52314,125402.5,2.608924,125506.0,-1.59671,124699.1,1.099902,847.58
1489082649.7,50.059,0.03,0.0,-1.76818,1.115716,-1.19028,1.178328,-1.57079,0.65643,-1.57079,0.21881,0.529993,125372.5,2.615737,125499.1,-1.5901,124675.9,1.099902,847.58
1489082649.72,50.058,0.01,0.0,-2.15879,0.788931,-1.40564,1.330969,-2.03443,0.489274,-1.57079,0.21881,0.537138,125359.3,2.623207,125466.8,-1.58253,124688.7,1.114448,841.4385
1489082649.74,50.058,0.0,0.0,-1.57079,0.65643,-1.10714,0.978548,-2.03443,0.489274,-1.57079,0.21881,0.544771,125384.1,2.630713,125486.4,-1.57512,124681.3,1.11198,847.5677
1489082649.76,50.058,0.0,0.0,-1.57079,0.65643,-1.24904,1.383876,-2.03443,0.489274,-1.57079,0.21881,0.552476,125357.5,2.638375,125444.6,-1.56722,124667.2,1.13124,849.8516
1489082649.78,50.057,-0.01999,0.0,-1.57079,0.65643,-1.24904,1.383876,0.0,0.0,-0.78539,0.309444,0.559683,125369.3,2.6454,125453.8,-1.56018,124682.6,1.148188,848.272
1489082649.8,50.057,-0.01999,0.0,-2.15879,0.788931,-1.24904,1.383876,-2.03443,0.489274,-1.57079,0.21881,0.567726,125367.7,2.653406,125486.6,-1.55209,124660.7,1.143718,839.9304
1489082649.82,50.058,0.0,0.0,-2.15879,0.788931,-1.24904,1.383876,0.0,0.0,-1.57079,0.21881,0.574747,125378.3,2.660586,125488.2,-1.54486,124690.0,1.153684,836.1795
1489082649.84,50.058,0.0,0.0,-2.03443,0.489274,-1.24904,1.383876,-2.03443,0.489274,-1.57079,0.21881,0.582351,125366.7,2.668171,125465.0,-1.53714,124659.1,1.156491,830.143
1489082649.86,50.058,0.0,0.0,-1.81576,0.902177,-1.19028,1.178328,-2.03443,0.978548,0.0,0.0,0.589684,125372.5,2.675498,125506.5,-1.53009,124673.5,1.156491,830.143
1489082649.88,50.058,0.01,0.0,-1.81576,0.902177,-1.37339,1.115716,-2.35618,0.309444,-0.78539,0.309444,0.597249,125366.3,2.683313,125483.3,-1.52253,124688.0,1.165195,846.9369
1489082649.9,50.058,0.01,0.0,-2.15879,0.788931,-1.10714,1.467822,-2.15879,0.788931,0.0,0.0,0.604426,125316.9,2.690233,125456.2,-1.51527,124657.0,1.186192,829.6758
1489082649.92,50.058,0.0,0.0,-2.15879,0.788931,-1.32581,0.902177,-2.15879,0.788931,0.0,0.0,0.612518,125342.7,2.698163,125466.2,-1.50736,124656.1,1.197368,840.7408
1489082649.94,50.059,0.01,0.0,-1.57079,0.43762,-1.24904,1.383876,-2.03443,0.489274,0.0,0.21881,0.619333,125364.1,2.705067,125468.3,-1.50025,124706.4,1.212667,835.8286
1489082649.96,50.059,0.01,0.0,-1.57079,0.43762,-1.57079,0.87524,-2.03443,0.489274,-1.57079,0.21881,0.626541,125353.7,2.711583,125458.3,-1.49327,124674.6,1.245561,830.9378
1489082649.98,50.059,0.01,0.0,-2.03443,0.489274,-1.37339,1.115716,-2.35618,0.309444,-1.57079,0.21881,0.6344,125347.3,2.719574,125440.8,-1.48566,124646.2,1.235395,848.3832
1489082650.0,50.059,0.01,0.0,-1.57079,0.65643,-1.37339,1.115716,-2.35618,0.309444,-0.78539,0.309444,0.641478,125326.8,2.727022,125446.3,-1.47841,124662.3,1.243882,841.0773
1489082650.02,50.059,0.01,0.0,-1.89254,0.691938,-1.10714,1.467822,-1.89254,0.691938,0.0,0.0,0.649409,125376.3,2.734741,125468.9,-1.47046,124689.1,1.255919,842.5336
1489082650.04,50.059,0.0,0.0,-1.76818,1.115716,-1.03037,1.275871,-1.57079,0.87524,0.0,0.0,0.65556,125279.8,2.74201,125448.2,-1.46359,124631.1,1.211362,806.8961
1489082650.06,50.058,-0.00999,0.0,-2.03443,0.489274,-1.10714,1.467822,-1.89254,0.691938,0.0,0.0,0.663107,125300.3,2.749376,125439.1,-1.45545,124624.7,1.22153,789.2506
1489082650.08,50.058,-0.00999,0.0,-1.57079,0.87524,-1.19028,1.178328,-2.03443,0.489274,-1.57079,0.21881,0.671044,125302.6,2.757441,125470.4,-1.44764,124658.3,1.234395,790.4843
1489082650.1,50.058,-0.00999,0.0,-1.89254,0.691938,-1.19028,1.178328,-1.57079,0.65643,-1.57079,0.21881,0.678135,125327.5,2.764182,125477.0,-1.44045,124620.1,1.237976,784.657
1489082650.12,50.057,-0.01999,0.0,-1.24904,0.691938,-1.32581,0.902177,-2.03443,0.489274,-0.78539,0.309444,0.685449,125316.8,2.771948,125454.0,-1.43306,124633.6,1.236296,794.8069
1489082650.14,50.057,-0.01999,0.0,-2.35618,0.309444,-1.19028,1.178328,-2.03443,0.489274,0.0,0.21881,0.692441,125297.1,2.779008,125462.5,-1.42588,124622.1,1.236059,780.3319
1489082650.16,50.057,-0.00999,0.0,-2.03443,0.489274,-0.92729,1.09405,-1.57079,0.65643,-1.57079,0.21881,0.700547,125317.1,2.786784,125482.9,-1.41842,124627.0,1.250854,800.5341
1489082650.18,50.057,-0.00999,0.0,-1.89254,0.691938,-1.19028,1.178328,-2.03443,0.489274,-1.57079,0.21881,0.707339,125319.0,2.794065,125474.9,-1.41113,124654.1,1.247218,791.8484
1489082650.2,50.057,-0.00999,0.0,-1.32581,0.902177,-1.37339,1.115716,-2.35618,0.309444,-0.78539,0.309444,0.714455,125307.6,2.801106,125484.2,-1.40387,124650.1,1.260198,778.8669
1489082650.22,50.057,0.0,0.0,-2.03443,0.489274,-1.10714,1.467822,-1.89254,0.691938,0.0,0.0,0.722435,125318.5,2.809031,125470.9,-1.39599,124638.4,1.265498,791.9542
1489082650.24,50.057,0.0,0.0,-1.37339,1.115716,-0.89605,1.401068,-1.57079,0.87524,-1.57079,0.21881,0.730122,125323.0,2.816681,125477.3,-1.38836,124652.0,1.276562,789.2506
1489082650.26,50.058,0.01,0.0,-1.57079,0.65643,-1.19028,1.178328,-2.35618,0.309444,-0.78539,0.309444,0.737456,125295.0,2.823834,125463.2,-1.38105,124641.7,1.298912,784.1361
1489082650.28,50.058,0.01,0.0,-0.98278,0.788931,-1.32581,0.902177,-2.03443,0.489274,-0.78539,0.309444,0.745225,125329.9,2.831471,125479.3,-1.37338,124661.4,1.307587,791.7557
1489082650.3,50.06,0.03,0.0,-1.57079,0.87524,-0.92729,1.09405,-1.57079,0.65643,-1.57079,0.21881,0.753223,125374.6,2.839076,125475.2,-1.36564,124652.6,1.324442,807.1687
1489082650.32,50.063,0.06,0.0,-2.03443,0.489274,-1.24904,0.691938,-2.03443,0.489274,-1.57079,0.21881,0.761359,125375.0,2.846932,125487.9,-1.35834,124686.3,1.349749,835.1639
1489082650.34,50.064,0.07,0.0,-2.03443,0.489274,-0.89605,1.401068,-2.35618,0.309444,0.0,0.21881,0.768407,125360.1,2.854106,125462.0,-1.35101,124662.1,1.353923,829.7011
1489082650.36,50.062,0.04,0.0,-1.57079,0.65643,-1.10714,0.978548,-2.35618,0.309444,-1.57079,0.21881,0.776077,125363.7,2.860391,125450.9,-1.34395,124716.3,1.438969,835.8286
1489082650.38,50.061,0.03,0.0,-1.89254,0.691938,-0.92729,1.09405,-1.81576,0.902177,0.0,0.0,0.783565,125352.0,2.86814,125455.0,-1.33659,124729.7,1.439685,840.3669
1489082650.4,50.061,0.01,0.0,-1.57079,0.87524,-0.89605,1.401068,-2.35618,0.309444,-1.57079,0.21881,0.791364,125334.6,2.87583,125440.1,-1.32872,124685.2,1.444402,835.2392
1489082650.42,50.059,-0.03999,0.0,-1.57079,0.65643,-1.19028,1.178328,-2.35618,0.309444,-0.78539,0.309444,0.798232,125362.1,2.882699,125436.3,-1.32188,124710.1,1.456542,843.2297
1489082650.44,50.059,-0.04999,0.0,-1.57079,0.87524,-0.78539,1.237776,-1.57079,0.87524,0.0,0.0,0.805462,125364.0,2.890152,125429.0,-1.3145,124697.1,1.451152,843.7639
1489082650.46,50.059,-0.02999,0.0,-1.57079,0.65643,-1.03037,1.275871,-2.03443,0.489274,-1.57079,0.21881,0.812935,125324.8,2.89711,125425.3,-1.30742,124671.4,1.478166,841.3388
1489082650.48,50.059,-0.01999,0.0,-1.57079,0.87524,-0.92729,1.09405,-2.03443,0.489274,-1.57079,0.21881,0.820807,125359.1,2.90504,125445.2,-1.29956,124697.7,1.478667,845.8971
1489082650.5,50.059,-0.01999,0.0,-1.32581,0.902177,-1.24904,0.691938,-2.35618,0.309444,-1.10714,0.489274,0.827821,125325.3,2.912832,125420.6,-1.29205,124685.8,1.461345,838.1696
1489082650.52,50.058,-0.00999,0.0,-1.32581,0.902177,-0.92729,1.09405,-1.57079,0.21881,-0.78539,0.309444,0.835408,125362.8,2.919963,125450.6,-1.28475,124683.2,1.478667,845.8971
1489082650.54,50.058,-0.00999,0.0,-1.57079,0.87524,-0.89605,1.401068,-2.35618,0.309444,-1.57079,0.21881,0.843399,125361.9,2.928144,125448.7,-1.27674,124684.9,1.473281,846.3305
1489082650.56,50.059,0.0,0.0,-1.57079,0.87524,-0.98278,0.788931,-1.89254,0.691938,0.0,0.0,0.851348,125349.1,2.936188,125440.2,-1.26875,124684.4,1.484058,845.4882
1489082650.58,50.059,0.0,0.0,-1.81576,0.902177,-1.19028,1.178328,-2.35618,0.309444,-1.57079,0.21881,0.858561,125321.2,2.943388,125423.6,-1.26142,124679.9,1.499489,835.2768
1489082650.6,50.059,0.01,0.0,-1.57079,0.87524,-1.03037,1.275871,-2.03443,0.489274,-1.57079,0.21881,0.865419,125332.0,2.95023,125445.6,-1.25456,124682.3,1.499096,830.7108
1489082650.62,50.059,0.01,0.0,-1.24904,0.691938,-1.10714,0.978548,-1.89254,0.691938,-1.57079,0.21881,0.872794,125347.8,2.958724,125462.9,-1.24685,124663.4,1.449843,834.6745
1489082650.64,50.058,0.0,0.0,-1.10714,0.489274,-0.92729,1.09405,-1.81576,0.902177,0.0,0.21881,0.880252,125361.8,2.966324,125462.4,-1.239,124672.2,1.449177,830.1303
1489082650.66,50.058,-0.00999,0.0,-1.57079,0.87524,-0.98278,0.788931,-1.89254,0.691938,0.0,0.0,0.888145,125355.7,2.973972,125449.6,-1.23129,124639.3,1.460139,829.0694
1489082650.68,50.058,-0.00999,0.0,-0.98278,0.788931,-0.89605,1.401068,-1.89254,0.691938,0.0,0.21881,0.895354,125367.6,2.981266,125483.8,-1.22421,124672.5,1.471675,832.6635
1489082650.7,50.059,0.0,0.0,-1.57079,0.65643,-0.54041,1.275871,-1.24904,0.691938,0.0,0.0,0.903014,125347.0,2.989243,125483.6,-1.21642,124681.6,1.46563,828.5764
1489082650.72,50.06,0.01,0.0,-1.37339,1.115716,-0.89605,1.401068,-1.89254,0.691938,-1.57079,0.21881,0.910643,125365.9,2.996853,125493.4,-1.20881,124680.0,1.471675,832.6635
1489082650.74,50.06,0.02,0.0,-1.24904,0.691938,-1.32581,0.902177,-2.03443,0.489274,-0.78539,0.309444,0.918183,125400.4,3.004184,125492.2,-1.20128,124686.5,1.483586,840.9278
1489082650.76,50.06,0.02,0.0,-1.57079,0.87524,-1.03037,1.275871,-2.03443,0.489274,-1.57079,0.21881,0.925593,125345.0,3.011596,125505.7,-1.19387,124674.7,1.492306,817.3595
1489082650.78,50.06,0.02,0.0,-1.57079,0.65643,-0.98278,0.788931,-1.89254,0.691938,0.0,0.0,0.932386,125360.2,3.018546,125468.6,-1.18673,124656.0,1.498298,821.579
1489082650.8,50.059,0.0,0.0,-1.57079,0.43762,-1.03037,1.275871,-2.03443,0.489274,0.0,0.21881,0.940048,125352.3,3.026004,125467.0,-1.17921,124638.2,1.509421,820.9666
1489082650.82,50.059,-0.00999,0.0,-1.57079,0.87524,-0.92729,1.09405,-2.03443,0.489274,-1.57079,0.21881,0.948046,125355.3,3.033901,125471.1,-1.17133,124651.2,1.520559,820.4559
1489082650.84,50.059,-0.00999,0.0,-1.89254,0.691938,-1.24904,0.691938,-2.03443,0.489274,-1.57079,0.43762,0.955277,125333.5,3.041445,125455.2,-1.164,124643.0,1.520838,825.028
1489082650.86,50.059,-0.00999,0.0,-2.35618,0.309444,-0.78539,1.237776,-1.57079,0.87524,0.0,0.0,0.962446,125362.8,3.0487,125500.5,-1.15657,124681.8,1.525629,811.0925
1489082650.88,50.059,-0.00999,0.0,-1.57079,0.65643,-1.03037,1.275871,-2.03443,0.489274,-1.57079,0.21881,0.970074,125369.8,3.056534,125495.5,-1.14888,124701.7,1.525629,811.0925
1489082650.9,50.059,0.0,0.0,-1.57079,0.87524,-0.98278,0.788931,-1.57079,0.43762,-0.78539,0.309444,0.977477,125375.4,3.063931,125502.5,-1.14152,124695.4,1.53171,820.0472
1489082650.92,50.059,0.0,0.0,-1.57079,0.21881,-0.54041,1.275871,-0.78539,0.309444,1.570796,0.21881,0.985285,125365.1,3.071314,125493.5,-1.13408,124705.9,1.565272,828.589
1489082650.94,50.059,0.0,0.0,-1.10714,0.489274,-0.92729,1.09405,-1.57079,0.21881,0.0,0.21881,0.992366,125340.0,3.078282,125462.5,-1.12675,124645.7,1.565178,814.8559
1489082650.96,50.059,0.0,0.0,-1.57079,0.87524,-0.67473,1.401068,-1.57079,0.65643,0.0,0.0,1.000319,125338.3,3.085993,125460.0,-1.11911,124681.8,1.598722,819.7404
1489082650.98,50.059,0.0,0.0,-1.57079,0.65643,-0.92729,1.09405,-1.57079,0.21881,0.0,0.0,1.007633,125346.3,3.093741,125464.7,-1.11169,124686.5,1.587369,828.6902
1489082651.0,50.059,0.0,0.0,-1.57079,0.43762,-0.92729,1.09405,-1.57079,0.21881,0.0,0.0,1.014934,125367.3,3.101126,125487.9,-1.1044,124689.7,1.581846,828.627
1489082651.02,50.06,0.01,0.0,-1.57079,0.43762,-0.67473,1.401068,-1.57079,0.65643,3.141593,0.21881,1.021677,125351.6,3.107435,125467.5,-1.09766,124623.2,1.593015,824.202
1489082651.04,50.06,0.01,0.0,-1.57079,0.65643,-0.78539,0.928332,-1.57079,0.21881,0.0,0.0,1.028409,125294.5,3.115398,125492.3,-1.08988,124691.4,1.576679,778.2344
1489082651.06,50.058,-0.00999,0.0,-1.24904,0.691938,-0.78539,0.928332,-1.57079,0.65643,0.0,0.0,1.035576,125333.6,3.122259,125500.1,-1.08252,124667.7,1.58263,773.6973
1489082651.08,50.057,-0.01999,0.0,-1.57079,0.43762,-0.46364,0.978548,-1.57079,0.87524,0.0,0.0,1.043342,125345.6,3.12992,125499.0,-1.07477,124676.8,1.594321,778.4363
1489082651.1,50.057,-0.01999,0.0,-1.10714,0.489274,-0.58799,0.788931,-1.57079,0.21881,0.0,0.0,1.049474,125266.0,3.136228,125441.9,-1.06867,124601.3,1.588546,773.765
1489082651.12,50.056,-0.02999,0.0,-1.57079,0.21881,-0.54041,1.275871,-0.78539,0.309444,1.570796,0.21881,1.05746,125302.5,-3.13921,125490.8,-1.06103,124641.6,1.606076,778.7055
1489082651.14,50.057,-0.02999,0.0,-1.57079,0.65643,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.06484,125315.3,-3.13151,125487.6,-1.05318,124668.0,1.606495,769.5557
1489082651.16,50.059,0.01,0.0,-0.98278,0.788931,-0.98278,0.788931,-1.57079,0.43762,0.0,0.21881,1.072735,125310.1,-3.12385,125482.7,-1.0456,124630.4,1.61195,778.8804
1489082651.18,50.06,0.03,0.0,-1.57079,0.43762,-0.54041,1.275871,-1.24904,0.691938,3.141593,0.21881,1.079221,125292.9,-3.11732,125463.3,-1.03893,124633.1,1.624001,774.7394
1489082651.2,50.06,0.03,0.0,-1.57079,0.43762,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.086939,125318.8,-3.10951,125468.0,-1.03119,124630.9,1.617546,783.6549
1489082651.22,50.06,0.04,0.0,-1.57079,0.43762,-0.67473,1.401068,-1.57079,0.21881,1.570796,0.21881,1.094243,125322.1,-3.1025,125485.5,-1.02417,124634.8,1.641268,780.1573
1489082651.24,50.059,0.02,0.0,-1.57079,0.21881,-0.78539,1.237776,-1.57079,0.43762,1.570796,0.21881,1.101807,125335.9,-3.09494,125485.0,-1.01642,124653.2,1.653448,776.2932
1489082651.26,50.058,-0.00999,0.0,-1.57079,0.43762,-0.78539,0.928332,-0.78539,0.309444,0.0,0.0,1.10893,125277.0,-3.08748,125454.2,-1.00899,124638.1,1.660913,763.0059
1489082651.28,50.058,-0.01999,0.0,0.0,0.0,-0.78539,1.237776,-1.57079,0.43762,1.570796,0.21881,1.116784,125358.4,-3.08011,125480.2,-1.00173,124691.4,1.685892,797.2289
1489082651.3,50.059,-0.00999,0.0,-1.24904,0.691938,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.12506,125391.1,-3.07276,125476.2,-0.99432,124660.8,1.715039,828.0198
1489082651.32,50.059,-0.00999,0.0,-1.24904,0.691938,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.132349,125363.7,-3.06523,125489.8,-0.98713,124695.5,1.727688,820.341
1489082651.34,50.058,0.0,0.0,-1.10714,0.489274,-0.92729,1.09405,-1.57079,0.21881,0.0,0.21881,1.139281,125343.6,-3.05831,125490.3,-0.98001,124692.3,1.741532,808.2843
1489082651.36,50.058,0.0,0.0,-0.78539,0.618888,-0.64349,1.09405,-1.57079,0.87524,1.570796,0.21881,1.14655,125355.7,-3.0523,125426.9,-0.97281,124680.3,1.803497,813.8909
1489082651.38,50.058,0.0,0.0,-1.57079,0.43762,-0.78539,0.928332,-1.57079,0.65643,0.0,0.0,1.154337,125340.6,-3.04471,125428.4,-0.96568,124663.1,1.815775,830.4837
1489082651.4,50.057,-0.01999,0.0,-1.32581,0.902177,-0.54041,1.275871,-1.57079,0.65643,0.0,0.0,1.161007,125309.1,-3.03789,125427.1,-0.95884,124688.2,1.83607,820.6602
1489082651.42,50.057,-0.01999,0.0,-1.57079,0.43762,-0.78539,0.928332,-0.78539,0.309444,0.0,0.0,1.168792,125318.3,-3.03018,125425.6,-0.95088,124672.7,1.83754,816.2435
1489082651.44,50.057,-0.00999,0.0,-1.24904,0.691938,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.175193,125288.3,-3.02381,125411.5,-0.94442,124642.6,1.847532,804.2427
1489082651.46,50.057,-0.00999,0.0,-1.57079,0.43762,-0.78539,0.928332,-0.78539,0.309444,0.0,0.0,1.182662,125263.2,-3.01644,125390.7,-0.93692,124673.1,1.883538,803.4606
1489082651.48,50.057,-0.00999,0.0,-1.10714,0.489274,-0.78539,1.237776,-1.57079,0.43762,0.0,0.0,1.189292,125277.5,-3.00961,125376.7,-0.93018,124645.9,1.869295,809.4372
1489082651.5,50.057,0.0,0.0,-1.57079,0.65643,-0.92729,1.09405,-1.57079,0.21881,0.0,0.0,1.197156,125290.6,-3.00165,125379.2,-0.92242,124645.9,1.866004,818.1924
1489082651.52,50.057,0.0,0.0,-0.98278,0.788931,-0.92729,1.09405,-1.57079,0.21881,0.0,0.21881,1.204307,125296.6,-2.99482,125401.1,-0.91531,124647.9,1.88718,809.2301
1489082651.54,50.057,0.0,0.0,-0.78539,0.309444,-0.64349,1.09405,-1.57079,0.43762,1.570796,0.21881,1.212026,125316.4,-2.98701,125415.6,-0.90769,124677.5,1.890771,815.0102
1489082651.56,50.057,0.0,0.0,-1.24904,0.691938,-0.64349,1.09405,-1.57079,0.43762,0.0,0.0,1.219578,125287.8,-2.97939,125415.1,-0.90024,124645.1,1.890771,815.0102
1489082651.58,50.057,0.0,0.0,-1.57079,0.21881,-0.46364,0.978548,-1.10714,0.489274,1.570796,0.21881,1.227686,125324.3,-2.97134,125454.6,-0.89231,124691.4,1.901396,817.9362
1489082651.6,50.058,0.01,0.0,-1.10714,0.489274,-0.54041,1.275871,-1.57079,0.21881,1.570796,0.21881,1.234377,125333.8,-2.96434,125432.0,-0.88537,124692.6,1.892547,825.1422
1489082651.62,50.058,0.01,0.0,-1.57079,0.65643,-0.78539,0.928332,-1.57079,0.21881,0.0,0.0,1.241641,125319.4,-2.95608,125463.9,-0.87782,124673.3,1.849868,814.3028
1489082651.64,50.058,0.01,0.0,-1.57079,0.21881,-0.64349,1.09405,-1.57079,0.43762,1.570796,0.21881,1.248641,125313.1,-2.94893,125453.7,-0.8708,124653.8,1.842942,817.4621
1489082651.66,50.058,0.01,0.0,-1.57079,0.65643,-0.64349,1.09405,-1.57079,0.43762,0.0,0.0,1.25541,125327.2,-2.94216,125454.4,-0.8638,124666.7,1.849868,814.3028
1489082651.68,50.057,0.0,0.0,-1.57079,0.43762,-0.64349,1.09405,-1.57079,0.21881,0.0,0.0,1.263506,125342.1,-2.93408,125453.4,-0.85594,124671.4,1.862783,826.9561
1489082651.7,50.057,-0.00999,0.0,-1.57079,0.43762,-0.3805,1.178328,-0.78539,0.309444,1.570796,0.21881,1.270329,125361.7,-2.92708,125468.0,-0.84907,124678.7,1.857474,825.65
1489082651.72,50.057,-0.00999,0.0,-1.57079,0.43762,-0.46364,0.978548,-1.32581,0.902177,3.141593,0.21881,1.277993,125341.0,-2.91963,125459.6,-0.84159,124655.1,1.868076,828.2855
1489082651.74,50.057,-0.00999,0.0,-1.57079,0.65643,-0.46364,0.978548,-1.10714,0.489274,0.0,0.0,1.28479,125330.9,-2.9127,125438.2,-0.83456,124673.8,1.885554,828.0577
1489082651.76,50.057,-0.00999,0.0,-1.57079,0.65643,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.292386,125326.5,-2.9049,125435.1,-0.82701,124634.2,1.868076,828.2855
1489082651.78,50.056,-0.00999,0.0,-1.10714,0.489274,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.299054,125338.0,-2.89864,125424.4,-0.82069,124652.5,1.902856,842.5584
1489082651.8,50.056,-0.00999,0.0,-1.57079,0.65643,-0.46364,1.467822,-1.57079,0.21881,0.0,0.0,1.30597,125313.4,-2.89162,125414.6,-0.81344,124633.6,1.910089,825.2692
1489082651.82,50.057,0.0,0.0,-1.57079,0.21881,-0.98278,0.788931,-1.57079,0.43762,0.0,0.0,1.313519,125307.0,-2.88441,125426.8,-0.80601,124637.0,1.929567,821.3622
1489082651.84,50.057,-0.00999,0.0,-1.57079,0.43762,-0.64349,1.09405,-1.57079,0.21881,0.0,0.0,1.320855,125295.8,-2.87685,125409.7,-0.79853,124614.8,1.924338,819.766
1489082651.86,50.056,-0.00999,0.0,-1.57079,0.43762,-0.98278,0.788931,-1.57079,0.43762,0.0,0.0,1.328006,125311.2,-2.86977,125459.3,-0.79144,124667.8,1.935531,808.5176
1489082651.88,50.055,-0.00999,0.0,-1.10714,0.489274,-0.32174,1.383876,-1.24904,0.691938,1.570796,0.21881,1.33558,125339.1,-2.86173,125444.9,-0.78373,124675.4,1.92762,825.65
1489082651.9,50.056,0.0,0.0,-1.57079,0.43762,-0.46364,0.978548,-1.10714,0.489274,0.0,0.0,1.342525,125340.6,-2.85483,125468.1,-0.77667,124692.9,1.938777,814.4315
1489082651.92,50.056,-0.00999,0.0,-1.57079,0.43762,-0.58799,0.788931,-1.24904,0.691938,0.0,0.0,1.35006,125364.4,-2.84761,125457.0,-0.76895,124656.5,1.948145,807.571
1489082651.94,50.056,-0.00999,0.0,-1.57079,0.43762,-0.27829,1.592961,-1.57079,0.43762,1.570796,0.21881,1.356795,125323.3,-2.84062,125438.6,-0.7623,124653.4,1.946067,811.8285
1489082651.96,50.057,0.01,0.0,-1.57079,0.43762,-0.58799,0.788931,-1.24904,0.691938,0.0,0.0,1.36416,125327.5,-2.83322,125461.8,-0.75485,124675.1,1.960786,806.7532
1489082651.98,50.057,0.01,0.0,-1.57079,0.21881,-0.54041,1.275871,-1.57079,0.43762,1.570796,0.21881,1.371316,125325.1,-2.82575,125465.8,-0.74778,124672.7,1.951303,813.5175
1489082652.0,50.057,0.01,0.0,-0.58799,0.788931,-0.54041,1.275871,-1.57079,0.43762,0.0,0.21881,1.378987,125349.2,-2.81829,125462.3,-0.74005,124686.8,1.969046,814.4958
1489082652.02,50.057,0.01,0.0,-1.57079,0.43762,-0.54041,1.275871,-1.57079,0.43762,0.0,0.0,1.384977,125252.4,-2.81185,125445.9,-0.73349,124600.2,1.944738,776.9812
1489082652.04,50.056,0.0,0.0,-0.98278,0.788931,-0.54041,1.275871,0.0,0.0,0.0,0.21881,1.39143,125294.0,-2.80496,125439.8,-0.72652,124615.9,1.928179,772.0705
1489082652.06,50.055,-0.01999,0.0,-1.10714,0.489274,-0.46364,0.489274,-1.57079,0.43762,0.0,0.0,1.398803,125232.4,-2.79784,125430.2,-0.71925,124549.4,1.936664,754.9435
